156, 0, 151, 156, 1, 56
159, 0, 2, 55, 141, 170
162, 0, 2, 51, 139, 162
165, 0, 4, 66, 149, 172
168, 0, 1, 75, 147, 186
171, 0, 2, 81, 154, 198
174, 0, 2, 87, 162, 203
177, 0, 1, 82, 162, 196
180, 0, 5, 80, 172, 197
183, 0, 13, 90, 188, 208
186, 0, 16, 88, 180, 204
189, 0, 20, 83, 192, 194
192, 0, 21, 87, 193, 194
195, 0, 29, 91, 195, 205
198, 0, 35, 97, 204, 208
201, 0, 38, 91, 207, 200
204, 0, 45, 91, 207, 203
207, 0, 49, 94, 220, 203
210, 0, 56, 92, 221, 195
213, 0, 62, 90, 231, 204
216, 0, 69, 91, 246, 202
219, 0, 75, 89, 247, 204
222, 0, 77, 86, 250, 201
225, 0, 83, 87, 251, 202
228, 0, 87, 90, 258, 199
231, 0, 95, 90, 266, 203
234, 0, 100, 87, 265, 191
237, 0, 102, 86, 276, 205
240, 0, 107, 83, 292, 209
243, 0, 115, 83, 291, 209
246, 0, 117, 86, 290, 199
249, 0, 123, 84, 299, 200
252, 0, 131, 87, 302, 202
255, 0, 137, 84, 307, 198
258, 0, 142, 84, 310, 188
261, 0, 147, 86, 324, 200
264, 0, 148, 85, 329, 200
267, 0, 160, 85, 332, 203
270, 0, 163, 86, 332, 194
273, 0, 169, 85, 346, 200
276, 0, 173, 85, 342, 194
279, 0, 176, 83, 351, 204
282, 0, 183, 80, 359, 199
285, 0, 186, 83, 359, 197
288, 0, 189, 85, 372, 200
291, 0, 197, 83, 373, 201
294, 0, 201, 85, 383, 199
297, 0, 208, 87, 386, 193
300, 0, 211, 81, 389, 203
303, 0, 219, 80, 387, 194
306, 0, 224, 78, 404, 201
309, 0, 232, 84, 405, 202
312, 0, 232, 84, 403, 199
315, 0, 240, 86, 416, 196
318, 0, 243, 86, 413, 203
321, 0, 249, 85, 419, 202
324, 0, 254, 83, 427, 195
327, 0, 258, 83, 427, 194
330, 0, 265, 80, 430, 189
333, 0, 268, 82, 440, 195
336, 0, 275, 85, 446, 197
339, 0, 277, 83, 444, 200
342, 0, 278, 82, 451, 200
345, 0, 279, 81, 451, 194
348, 0, 287, 81, 460, 205
351, 0, 282, 86, 457, 197
354, 0, 278, 81, 453, 202
357, 0, 270, 75, 439, 192
360, 0, 268, 85, 440, 192
363, 0, 269, 86, 436, 195
366, 0, 265, 89, 428, 199
369, 0, 257, 87, 419, 191
372, 0, 252, 91, 411, 185
375, 0, 238, 88, 401, 182
378, 0, 234, 88, 395, 180
381, 0, 231, 91, 404, 201
384, 0, 222, 95, 389, 193
387, 0, 217, 93, 385, 191
390, 0, 212, 98, 377, 196
393, 0, 205, 93, 372, 195
396, 0, 197, 94, 371, 196
399, 0, 192, 92, 361, 193
402, 0, 183, 94, 359, 195
405, 0, 175, 97, 348, 197
408, 0, 170, 95, 341, 205
411, 0, 166, 100, 332, 202
414, 0, 161, 96, 330, 201
417, 0, 157, 96, 327, 198
420, 0, 149, 89, 318, 194
423, 0, 143, 89, 312, 194
426, 0, 128, 89, 308, 196
429, 0, 120, 89, 294, 202
432, 0, 109, 90, 291, 207
435, 0, 102, 91, 291, 202
438, 0, 89, 91, 280, 203
441, 0, 87, 95, 264, 207
444, 0, 81, 101, 261, 207
447, 0, 74, 96, 257, 207
450, 0, 70, 98, 251, 207
453, 0, 66, 101, 250, 209
456, 0, 57, 101, 249, 213
459, 0, 53, 103, 249, 213
462, 0, 51, 102, 231, 216
465, 0, 54, 107, 235, 210
468, 0, 52, 106, 240, 211
471, 0, 53, 111, 228, 214
474, 0, 53, 110, 239, 212
477, 0, 57, 110, 240, 218
480, 0, 57, 108, 248, 221
483, 0, 51, 104, 233, 215
486, 0, 43, 107, 235, 218
489, 0, 44, 110, 235, 221
492, 0, 43, 115, 234, 218
495, 0, 38, 112, 234, 221
