6, 0, 102, 68, 157, 113
6, 1, 3, 105, 87, 184
9, 0, 97, 70, 161, 114
9, 1, 4, 107, 79, 176
12, 0, 94, 71, 156, 117
12, 1, 4, 107, 83, 183
15, 0, 96, 75, 150, 116
15, 1, 4, 112, 81, 181
18, 0, 95, 74, 157, 124
18, 1, 6, 114, 78, 185
21, 0, 95, 78, 155, 129
21, 1, 5, 115, 86, 184
24, 0, 92, 77, 152, 129
24, 1, 2, 113, 79, 194
27, 0, 90, 82, 155, 135
27, 1, 3, 117, 92, 196
30, 0, 84, 83, 160, 144
30, 1, 4, 122, 90, 192
33, 0, 94, 85, 151, 137
33, 1, 3, 126, 88, 195
36, 0, 92, 85, 159, 140
36, 1, 2, 127, 89, 197
39, 0, 87, 90, 162, 145
39, 1, 2, 126, 100, 196
42, 0, 89, 90, 159, 145
42, 1, 3, 126, 96, 193
45, 0, 95, 92, 164, 149
45, 1, 7, 119, 99, 194
48, 0, 95, 92, 163, 149
48, 1, 6, 122, 116, 194
51, 0, 100, 90, 175, 158
51, 1, 17, 126, 114, 192
54, 0, 106, 96, 184, 157
57, 0, 113, 95, 187, 160
57, 1, 39, 119, 132, 188
60, 0, 125, 100, 190, 163
60, 1, 47, 123, 144, 200
63, 0, 127, 102, 202, 163
63, 1, 55, 120, 156, 188
66, 0, 137, 102, 199, 165
66, 1, 63, 121, 165, 189
69, 0, 71, 106, 214, 189
72, 0, 87, 107, 215, 195
75, 0, 94, 105, 229, 200
78, 0, 100, 104, 246, 198
81, 0, 108, 107, 244, 200
84, 0, 116, 107, 250, 206
96, 0, 150, 124, 289, 216
99, 0, 159, 125, 300, 210
102, 0, 227, 131, 296, 202
105, 0, 226, 129, 303, 203
108, 0, 203, 124, 292, 211
111, 0, 172, 125, 298, 212
114, 0, 173, 125, 300, 208
