9, 0, 153, 109, 106, 76
9, 1, 68, 169, 1, 111
12, 0, 149, 111, 102, 74
12, 1, 70, 169, 3, 113
15, 0, 144, 115, 99, 75
15, 1, 75, 174, 6, 117
18, 0, 149, 119, 99, 79
18, 1, 70, 177, 5, 118
21, 0, 148, 117, 97, 82
21, 1, 75, 179, 5, 120
24, 0, 146, 122, 100, 84
24, 1, 73, 180, 6, 120
27, 0, 150, 125, 97, 83
27, 1, 77, 185, 9, 128
30, 0, 148, 127, 98, 89
30, 1, 82, 186, 8, 127
33, 0, 147, 131, 99, 93
33, 1, 85, 187, 6, 119
36, 0, 147, 133, 99, 94
36, 1, 84, 189, 7, 130
39, 0, 150, 135, 97, 94
39, 1, 89, 189, 11, 128
42, 0, 147, 138, 93, 91
42, 1, 88, 190, 8, 131
45, 0, 153, 140, 96, 94
45, 1, 98, 186, 1, 124
48, 0, 159, 140, 104, 94
48, 1, 107, 190, 12, 128
51, 0, 163, 142, 110, 97
51, 1, 115, 182, 24, 127
54, 0, 171, 145, 118, 99
54, 1, 122, 182, 28, 130
57, 0, 179, 152, 119, 99
57, 1, 129, 182, 33, 124
60, 0, 181, 153, 129, 105
60, 1, 138, 181, 48, 130
63, 0, 193, 159, 139, 105
63, 1, 151, 179, 53, 129
66, 0, 196, 162, 149, 112
66, 1, 163, 181, 65, 129
69, 0, 202, 167, 149, 113
69, 1, 165, 185, 75, 124
72, 0, 210, 170, 154, 107
72, 1, 171, 184, 85, 132
75, 0, 217, 176, 160, 111
75, 1, 186, 187, 98, 129
78, 0, 229, 191, 108, 120
78, 1, 206, 175, 159, 146
81, 0, 239, 194, 111, 120
102, 0, 295, 186, 242, 135
105, 0, 293, 179, 237, 133
108, 0, 295, 184, 234, 134
111, 0, 293, 179, 238, 140
114, 0, 301, 176, 229, 134
